stock_name,stock_code,article_date,article_title,article_nickname,article_content,article_comments,article_viewers,article_likes,article_dislikes,article_url,vote_election,vote_candidate,vote_category,vote_start_date,vote_end_date
﻿신원종합개발,017000,2022-03-16,새정부 정책 수혜 테마주 '허니문 랠리',jeff****,윤석열 당선 이후 상승률 상위에 원전·건설 등 테마주 '포진' 과거 정부내 규제 강화됐던 업종…규제 완화 기대,[],193,4,0,https://finance.naver.com/item/board_read.naver?code=017000&nid=216352474&st=&sw=&page=307,20대,윤석열,인맥주,2022-02-05,2022-03-16
신원종합개발,017000,2022-03-16,유가 폭락.미국금리인상 마무리,osun****,전반적인 산업에 호재. 국내증시 모든업종 상승예상.,[],257,8,0,https://finance.naver.com/item/board_read.naver?code=017000&nid=216350982&st=&sw=&page=307,20대,윤석열,인맥주,2022-02-05,2022-03-16
신원종합개발,017000,2022-03-16,윤석열-오세훈 '콜라보'…재건축·재개발 봄바람,jeff****,서울시에 따르면 윤 당선인은 전날 오 시장에게 전화를 걸어 부동산 정책 마련을 위해 서울시 공무원을 대통령직인수위원회에 파견해달라고 요청했다. 그간 윤 당선인과 오 시장은 재건축 규제 완화 등을 통해 민간 주도 공급을 활성화해야 한다는 데 입장을 같이 해왔다.,[],261,7,1,https://finance.naver.com/item/board_read.naver?code=017000&nid=216350435&st=&sw=&page=307,20대,윤석열,인맥주,2022-02-05,2022-03-16
신원종합개발,017000,2022-03-16,나스닥,haff****,떡 상,[],314,7,1,https://finance.naver.com/item/board_read.naver?code=017000&nid=216348643&st=&sw=&page=307,20대,윤석열,인맥주,2022-02-05,2022-03-16
신원종합개발,017000,2022-03-15,이쉐키르붐,tmxk****,밤에 왜내렷어 와나 신종개색..,['낼대박터지는 대유에이텍 시가에당가요'],408,0,5,https://finance.naver.com/item/board_read.naver?code=017000&nid=216344844&st=&sw=&page=307,20대,윤석열,인맥주,2022-02-05,2022-03-16
신원종합개발,017000,2022-03-16,[삭제된 게시물의 답글]이 종목은 원전 관련주인가요?,osun****,무식아. 신경꺼라. 위에 글쓴것도 지우고. ㅈㅓㅅ 도 모르면서 폭락이니 뭐니 떠들지말고,[],82,0,0,https://finance.naver.com/item/board_read.naver?code=017000&nid=216351010&st=&sw=&page=307,20대,윤석열,인맥주,2022-02-05,2022-03-16
신원종합개발,017000,2022-03-15,가자,osun****,"윤석열-오세훈 '콜라보'…재건축·재개발 봄바람 중앙 정부와 서울시의 부동산 정책 공조 기대감이 커지고 있다. 결과물은 도심주택공급사업이다. 재건축초과이익환수제(재초환)·용적률 완화 등을 관리하는 중앙정부와 인·허가권을 가진 서울시의 협력이 어느 정도 시너지 효과를 낼지 관심이 크다. 윤석열 대통령 당선인은 후보 시절 재초환 완화를 검토하고, 재건축 사업성을 좌우하는 용적률 법적상한을 300%에서 500%로 상향하겠다고 공약했다. 이 같은 정책 방향은 오세훈 서울시장이 최근 폐지한 ‘35층룰’과 맞물려 시너지를 낼 가능성이 높다. 중앙정부에서 용적률을 완화해도 층고제한이 풀리지 않는다면 사업성이 크게 훼손된다. 건설업계 관계자는 ""제한된 층수에서 용적률을 모두 사용하려면 건물의 크기·면적을 키워야 하는데, 이렇게 되면 동간 거리가 짧아지는 등 주거 환경 저하가 불가피하다""고 설명했다. 그러나 중앙정부의 용적률 완화와 서울시의 층고 규제 해제가 맞물리면서 도심고밀개발사업의 숨통이 틔게 됐다. 안전진단 기준 완화도 도심공급 활성화에 활기를 불어넣을 것으로 전망된다. 안전진단 단계는 국토교통부의 입김이 강하게 작용한다. 1차 안전진단에서 E등급이 나온다면 2차를 면제받을 수 있지만 이런 경우는 사실상 드물다. 안전진단 완화와 오 시장의 적극적인 주택 인허가 지원이 이뤄지면 공급은 더욱 가속도를 낼 것으로 예상된다. 오 시장이 취임한 지난해 서울시에서 이뤄진 아파트 인허가건수는 5만4000가구다. 2018~2020년 연평균 3만~3만6000가구에 비하면 50% 이상 많다. 부동산 정책은 중앙정부와 지자체 간 공조가 중요하지만 이전까지 상황은 그렇지 못했다. 오 시장은 후보 시절 공약으로 재건축·재개발 민간 정비사업 활성화를 내세웠지만 재초환·분양가상한제·용적률 제한 등 중앙정부의 부동산 정책 기조에 발목이 잡혔다. 게다가 정부가 추진하던 공공주도 정비사업과 오 시장의 민간주도 사업이 경쟁하는 모양새도 연출됐다. 홍남기 경제부총리 겸 기획재정부 장관은 오 시장 당선 직후인 지난 4월 ""주택 공급은 후보지 선정, 지구 지정, 심의·인허가 등 행정 절차상 중앙정부·광역지자체·기초지자체 단독으로 할 수 있는 것이 아니며 상호 협력이 뒷받침돼야 한다""고 했다. 서울시에 견제구를 날린 것으로 해석됐다. 중앙정부의 공시가격 산정을 놓고도 오 시장은 ""지자체에 권한을 위임해달라""며 목소리를 내고 당국과 충돌을 빚기도 했다. 한편 서울시에 따르면 윤 당선인은 전날 오 시장에게 전화를 걸어 부동산 정책 마련을 위해 서울시 공무원을 대통령직인수위원회에 파견해달라고 요청했다. 그간 윤 당선인과 오 시장은 재건축 규제 완화 등을 통해 민간 주도 공급을 활성화해야 한다는 데 입장을 같이 해왔다. 김동표(letmein@asiae.co.kr)",[],302,10,1,https://finance.naver.com/item/board_read.naver?code=017000&nid=216339469&st=&sw=&page=307,20대,윤석열,인맥주,2022-02-05,2022-03-16
신원종합개발,017000,2022-03-15,[삭제된 게시물의 답글]좋았어굿,jo******,굿,[],127,1,1,https://finance.naver.com/item/board_read.naver?code=017000&nid=216344031&st=&sw=&page=307,20대,윤석열,인맥주,2022-02-05,2022-03-16
신원종합개발,017000,2022-03-15,투경은 무슨! 투자주의도 아닌데 ㅋㅋㅋㅋㅋㅋㅋ,pmtc****,뭘 알고 떠들어라~ 투자주의도 안됐는데 무슨 투경 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 끝난 시세임,[],341,10,2,https://finance.naver.com/item/board_read.naver?code=017000&nid=216336964&st=&sw=&page=307,20대,윤석열,인맥주,2022-02-05,2022-03-16
신원종합개발,017000,2022-03-15,시간외 종가 1000주 매수 대응은 어찌해야하나요,jo******,얼릉,"['어쭈구리', '예전글이 많던데 왜 질문한거죠?', '존버~~~', '참 잘햇네요 저도 삼 2주 ㅋㅋㅋ', '어쩌라고 싸게잘샀네 멀어째??']",694,0,5,https://finance.naver.com/item/board_read.naver?code=017000&nid=216334820&st=&sw=&page=307,20대,윤석열,인맥주,2022-02-05,2022-03-16
