stock_name,stock_code,article_date,article_title,article_nickname,article_content,article_comments,article_viewers,article_likes,article_dislikes,article_url,vote_election,vote_candidate,vote_category,vote_start_date,vote_end_date
JW신약,067290,2022-03-16,애 오늘...,prin****,왜 이래요???,['진짜 무섭게 왜 이래요?'],521,2,0,https://finance.naver.com/item/board_read.naver?code=067290&nid=216356835&st=&sw=&page=189,20대,이재명,정책주,2022-02-05,2022-03-16
JW신약,067290,2022-03-16,우리,blac****,신약이 세달만에 나 구해주러 왔구나~,['평단 6000원 … ㅠㅠ 맘고생 심했다'],334,2,0,https://finance.naver.com/item/board_read.naver?code=067290&nid=216356496&st=&sw=&page=189,20대,이재명,정책주,2022-02-05,2022-03-16
JW신약,067290,2022-03-16,악템라 관련주,syt6****,악템라 코로나치료제 승인,['작년 신풍 챠트참조하삼ㅋㅋ'],469,4,1,https://finance.naver.com/item/board_read.naver?code=067290&nid=216356367&st=&sw=&page=189,20대,이재명,정책주,2022-02-05,2022-03-16
JW신약,067290,2022-03-16,지능순이다,ljdr****,조금씩 빼는거 보이지,['ㅋㅋ'],295,2,3,https://finance.naver.com/item/board_read.naver?code=067290&nid=216356243&st=&sw=&page=189,20대,이재명,정책주,2022-02-05,2022-03-16
JW신약,067290,2022-03-16,데일리뭐에서 카톡왔다,levw****,시초에 던지고 끝내라 ㅋㅋㅋㅋ 어제 알려줘야지 고점에 매달려있는 상황에 매수하라고 아침에 알려주네ㅋㅋㅋㅋㅋㅋ,[],208,1,1,https://finance.naver.com/item/board_read.naver?code=067290&nid=216356099&st=&sw=&page=189,20대,이재명,정책주,2022-02-05,2022-03-16
JW신약,067290,2022-03-16,"시간외 상, 시전 상. 개미 꼬시고 떡락",7sup****,이 패턴인가....,[],223,6,0,https://finance.naver.com/item/board_read.naver?code=067290&nid=216355690&st=&sw=&page=189,20대,이재명,정책주,2022-02-05,2022-03-16
JW신약,067290,2022-03-16,나는 오늘 상쳐도 못나가요.,hong****,솔직히 여기 상쳐도 못나가는 사람 수두룩빽빽일텐데.. 제대로 올릴거아니면 장난치지마세여ㅠㅠㅠㅠㅠ힘빠져,"['전 3연상 ㅠㅠㅠㅠㅠ', '저도 2연상ㅠ', '2연상이면 나갈수 있음...']",369,12,0,https://finance.naver.com/item/board_read.naver?code=067290&nid=216355511&st=&sw=&page=189,20대,이재명,정책주,2022-02-05,2022-03-16
JW신약,067290,2022-03-16,짜라시 문자,jb******,에 속지말고 시초 튀어라 ~폭포수에 당하지말고^^,"['그냥 자라', '언제는 찬ㅌ 안ㅌ짓 하더니 댓글 다지우고 팔았으면 그만해라 신약 투자자 님보다 한수위다']",790,5,11,https://finance.naver.com/item/board_read.naver?code=067290&nid=216349870&st=&sw=&page=189,20대,이재명,정책주,2022-02-05,2022-03-16
JW신약,067290,2022-03-16,에이티세미콘 같은 쓰레기 작전주가 가지말고,jdar****,이게 5연상 감이지,[],431,9,4,https://finance.naver.com/item/board_read.naver?code=067290&nid=216348827&st=&sw=&page=189,20대,이재명,정책주,2022-02-05,2022-03-16
JW신약,067290,2022-03-15,상,star****,3상기본,[],378,9,5,https://finance.naver.com/item/board_read.naver?code=067290&nid=216347054&st=&sw=&page=189,20대,이재명,정책주,2022-02-05,2022-03-16
JW신약,067290,2022-03-15,팔고나니 뜨네 씁... ㅋㅋㅋㅋㅋ,skyk****,에라이 안사 ㅠㅠㅠㅠ,[],302,2,2,https://finance.naver.com/item/board_read.naver?code=067290&nid=216345719&st=&sw=&page=189,20대,이재명,정책주,2022-02-05,2022-03-16
JW신약,067290,2022-03-15,"악템라 승인, 탈모치료 테마 5연상가즈아~",kt******,2가지 재료로 5연상 가즈아~~,['이거 둘다 아니야 ㅎㅎㅎ'],743,8,3,https://finance.naver.com/item/board_read.naver?code=067290&nid=216345080&st=&sw=&page=189,20대,이재명,정책주,2022-02-05,2022-03-16
JW신약,067290,2022-03-15,"식약처, JW중외제약 ‘약템라주’ 코로나19 중증 환자 치료제 긴급승인",bobg****,쩜상이냐,"['ㄸ ㄹ ㅇ', '근데 왜 신약에 와서 그러세요? 중외제약 게시판에 쓰셔야하는거아니에요?']",1361,2,4,https://finance.naver.com/item/board_read.naver?code=067290&nid=216344386&st=&sw=&page=189,20대,이재명,정책주,2022-02-05,2022-03-16
JW신약,067290,2022-03-15,시외상은 문자 다와,you7****,아무나 다ㅏㅏㅏㅏㅏ,[],464,3,1,https://finance.naver.com/item/board_read.naver?code=067290&nid=216340461&st=&sw=&page=189,20대,이재명,정책주,2022-02-05,2022-03-16
JW신약,067290,2022-03-15,22프로 시작하면 상간다.탈모 대장주,bobg****,여기 탈모 대장주,['굿'],577,9,5,https://finance.naver.com/item/board_read.naver?code=067290&nid=216339650&st=&sw=&page=189,20대,이재명,정책주,2022-02-05,2022-03-16
JW신약,067290,2022-03-15,문자는!,pjeo****,시외상종목만 골라서 ?시질위해서 보내는겁니다.피싱문자죠...세력도아니고 유로가입목적,"['안철수 탈모약값 반값정책은 탈모제약사엔 악재입니다.복제약 비싸다고 마진율줄이라는건데, 세력 농간에 당하지마시길']",696,7,0,https://finance.naver.com/item/board_read.naver?code=067290&nid=216338084&st=&sw=&page=189,20대,이재명,정책주,2022-02-05,2022-03-16
JW신약,067290,2022-03-15,하여간에 수법이 너무 더러워,xorz****,월요일부터 나오던 뉴스를 오늘은 안오르고 시간외로 상 보내면서 내일 사라고 찌라시 문자를 겁나 돌린다고??? 진짜 너무 저열하고 찌질한 주포 아니냐ㅋㅋㅋ,['요새 종목들 다 그럼. 타임라인 맞추기 어려워짐'],677,8,0,https://finance.naver.com/item/board_read.naver?code=067290&nid=216338002&st=&sw=&page=189,20대,이재명,정책주,2022-02-05,2022-03-16
JW신약,067290,2022-03-15,3월 15일 시간외 급등주 원인분석,mach****,3월 15일 시간외 급등주원인분석 축하드립니다. 주주분들 https://dailystockreview.tistory.com/12,[],560,1,3,https://finance.naver.com/item/board_read.naver?code=067290&nid=216337923&st=&sw=&page=189,20대,이재명,정책주,2022-02-05,2022-03-16
JW신약,067290,2022-03-15,문자겁나오네,kill****,작업주 조심,[],360,6,3,https://finance.naver.com/item/board_read.naver?code=067290&nid=216337701&st=&sw=&page=189,20대,이재명,정책주,2022-02-05,2022-03-16
JW신약,067290,2022-03-15,영양가읍다 치료제 수입해 팔아봐야,drak****,이익 고작 몇십억대 날듯 시외상은 오버인깃 낼 갭 6프로뜨구 장대음봉탕이고마 가득이나 주포능 쩐읍기로 유명,['경구제 아직 안났왔고 완벽한 치료제 없는지라;;; 이게 최고의 치료제임다!~~^^'],444,3,9,https://finance.naver.com/item/board_read.naver?code=067290&nid=216335826&st=&sw=&page=189,20대,이재명,정책주,2022-02-05,2022-03-16
JW신약,067290,2022-03-15,중외신약 사돈8촌,ckck****,아마 직원중에 4돈8촌이 시외상한가 매수 내일 뭐 한미약품 처럼 신약3상 승인이나 해외 수출계약 5천억에서 1조 체결뉴스^^주주여러분 희망을^^성투요,['대박!!!!'],504,6,1,https://finance.naver.com/item/board_read.naver?code=067290&nid=216335550&st=&sw=&page=190,20대,이재명,정책주,2022-02-05,2022-03-16
JW신약,067290,2022-03-15,시외 올린건,napo****,담날 패대기더라. . 99퍼,[],339,4,5,https://finance.naver.com/item/board_read.naver?code=067290&nid=216335334&st=&sw=&page=190,20대,이재명,정책주,2022-02-05,2022-03-16
JW신약,067290,2022-03-15,내일부터 제발 쩜상 5방 가주세요,jdar****,"재료가 너무 많자나요!! 탈모정책수혜주, 악템라 긴급사용승인 Car M세포 간암치료제 임상3상 완전관해",[],373,7,1,https://finance.naver.com/item/board_read.naver?code=067290&nid=216334872&st=&sw=&page=190,20대,이재명,정책주,2022-02-05,2022-03-16
JW신약,067290,2022-03-15,Ts는 그냥 샴푸잖아 얘가 찐 부각받을줄 알았다,jdar****,게다가 세계최초 car M 세포 악템라 재료도 있다,[],293,10,1,https://finance.naver.com/item/board_read.naver?code=067290&nid=216334698&st=&sw=&page=190,20대,이재명,정책주,2022-02-05,2022-03-16
JW신약,067290,2022-03-15,이거 사기성 농후하다,luci****,몸들사려,['팔았으면 조용히 꺼져주세요'],340,4,8,https://finance.naver.com/item/board_read.naver?code=067290&nid=216334659&st=&sw=&page=190,20대,이재명,정책주,2022-02-05,2022-03-16
JW신약,067290,2022-03-15,문자,dawo****,여기저기서 문자 온다 기존 보유자 내일장초반에 팔아라 절대 장초에 사지마라 장 시작후 10전에 줄줄이 흘러 내린다,['원래 시외상은 그럼;;;'],463,6,7,https://finance.naver.com/item/board_read.naver?code=067290&nid=216334350&st=&sw=&page=190,20대,이재명,정책주,2022-02-05,2022-03-16
JW신약,067290,2022-03-15,탈모약이 아닌갑다.,gold****,겁나쎄다 들려오는 소문이,['가즈아~'],641,7,0,https://finance.naver.com/item/board_read.naver?code=067290&nid=216333553&st=&sw=&page=190,20대,이재명,정책주,2022-02-05,2022-03-16
